#Frequency (Hz), B_1re (), B_1im (), B_1dB (dB), B_1Ph (rad), Power (dBm)
8.4521000000e+09, -6.6310050000e-05, 2.8500760000e-04, -7.0673925440e+01, 2.6932131432e+01, -2.0000000000e+01
8.4522000000e+09, -2.2789940000e-05, 2.8452590000e-04, -7.0889789936e+01, 2.6783464863e+01, -2.0000000000e+01
8.4523000000e+09, 6.8437500000e-05, 2.6370580000e-04, -7.1294530682e+01, 2.6449617128e+01, -2.0000000000e+01
8.4524000000e+09, 2.3251520000e-05, 2.6620450000e-04, -7.1462685240e+01, 2.6616414085e+01, -2.0000000000e+01
8.4525000000e+09, 1.1278950000e-04, 2.2825550000e-04, -7.1882772747e+01, 2.6244591295e+01, -2.0000000000e+01
8.4526000000e+09, 1.9937650000e-04, 1.4682180000e-04, -7.2124854744e+01, 2.5767484443e+01, -2.0000000000e+01
8.4527000000e+09, 3.2371940000e-07, 2.3988080000e-04, -7.2400082320e+01, 2.6702188055e+01, -2.0000000000e+01
8.4528000000e+09, 1.3277780000e-04, 1.8767030000e-04, -7.2769543043e+01, 2.6087791976e+01, -2.0000000000e+01
8.4529000000e+09, -1.9984600000e-04, 9.5818580000e-05, -7.3087449664e+01, 2.7827251185e+01, -2.0000000000e+01
8.4530000000e+09, 5.6653400000e-05, 2.0947130000e-04, -7.3270912931e+01, 2.6439397951e+01, -2.0000000000e+01
8.4531000000e+09, 1.6206650000e-04, 1.2785060000e-04, -7.3704749475e+01, 2.5800663209e+01, -2.0000000000e+01
8.4532000000e+09, -1.2079520000e-06, 2.0050010000e-04, -7.3957550496e+01, 2.6709562178e+01, -2.0000000000e+01
8.4533000000e+09, 9.8970240000e-05, 1.6689420000e-04, -7.4242490648e+01, 2.6168272238e+01, -2.0000000000e+01
8.4534000000e+09, 1.1389880000e-04, 1.4883990000e-04, -7.4543681815e+01, 2.6050351629e+01, -2.0000000000e+01
8.4535000000e+09, -1.1384420000e-04, 1.4636430000e-04, -7.4636561041e+01, 2.7364603286e+01, -2.0000000000e+01
8.4536000000e+09, 1.5148270000e-04, 9.9128280000e-05, -7.4844781795e+01, 2.5712194140e+01, -2.0000000000e+01
8.4537000000e+09, 1.7681930000e-04, 3.7300680000e-05, -7.4860316188e+01, 2.5340646636e+01, -2.0000000000e+01
8.4538000000e+09, 1.0965200000e-04, 1.4592150000e-04, -7.4773387352e+01, 2.6059112207e+01, -2.0000000000e+01
8.4539000000e+09, 1.8015190000e-04, 2.5916840000e-05, -7.4798258938e+01, 2.5275621966e+01, -2.0000000000e+01
8.4540000000e+09, 1.6640900000e-04, 7.8952240000e-05, -7.4694748761e+01, 2.5575738217e+01, -2.0000000000e+01
8.4541000000e+09, 1.2062090000e-04, 1.3483760000e-04, -7.4850463002e+01, 2.5973733746e+01, -2.0000000000e+01
8.4542000000e+09, 1.7509010000e-04, 4.4205960000e-05, -7.4866397454e+01, 2.5380048411e+01, -2.0000000000e+01
8.4543000000e+09, 1.5884960000e-04, -8.6893780000e-05, -7.4843417096e+01, 2.4632189425e+01, -2.0000000000e+01
8.4544000000e+09, 1.3384040000e-04, -1.1407120000e-04, -7.5096833916e+01, 2.4426917621e+01, -2.0000000000e+01
8.4545000000e+09, 9.5385630000e-05, 1.4384170000e-04, -7.5259462177e+01, 2.6117987974e+01, -2.0000000000e+01
8.4546000000e+09, 5.0716040000e-05, -1.6159110000e-04, -7.5423633096e+01, 2.3866062983e+01, -2.0000000000e+01
8.4547000000e+09, 1.4103950000e-04, -8.6972920000e-05, -7.5613559421e+01, 2.4580164267e+01, -2.0000000000e+01
8.4548000000e+09, 1.3746040000e-04, -8.6464660000e-05, -7.5788651835e+01, 2.4571259897e+01, -2.0000000000e+01
8.4549000000e+09, -5.9910290000e-05, 1.4993870000e-04, -7.5838446991e+01, 2.7083669068e+01, -2.0000000000e+01
8.4550000000e+09, -1.5681660000e-04, 2.0772250000e-05, -7.6016617972e+01, 2.8142638501e+01, -2.0000000000e+01
8.4551000000e+09, 1.4880470000e-04, -3.2246330000e-05, -7.6348366491e+01, 3.1202523799e+01, -2.0000000000e+01
8.4552000000e+09, 1.3631180000e-04, 6.9320170000e-05, -7.6310404745e+01, 3.1886383756e+01, -2.0000000000e+01
8.4553000000e+09, 1.4188590000e-04, -4.9955400000e-05, -7.6453701324e+01, 3.1077398582e+01, -2.0000000000e+01
8.4554000000e+09, 7.1822880000e-05, 1.2368270000e-04, -7.6891806359e+01, 3.2460613401e+01, -2.0000000000e+01
8.4555000000e+09, 1.3780410000e-04, 4.8222010000e-05, -7.6713078940e+01, 3.1752540424e+01, -2.0000000000e+01
8.4556000000e+09, 9.9956030000e-05, -1.0120090000e-04, -7.6939433655e+01, 3.0624339900e+01, -2.0000000000e+01
8.4557000000e+09, 1.3696720000e-04, 3.5825350000e-05, -7.6980270988e+01, 3.1671756689e+01, -2.0000000000e+01
8.4558000000e+09, 2.4965740000e-05, -1.3793090000e-04, -7.7066767579e+01, 3.0024193330e+01, -2.0000000000e+01
8.4559000000e+09, 8.8199730000e-05, -1.0583840000e-04, -7.7216818424e+01, 3.0539874415e+01, -2.0000000000e+01
8.4560000000e+09, 5.1326730000e-05, 1.2575530000e-04, -7.7340312018e+01, 3.2599212443e+01, -2.0000000000e+01
8.4561000000e+09, 7.7959570000e-05, -1.0792490000e-04, -7.7514020299e+01, 3.0470699332e+01, -2.0000000000e+01
8.4562000000e+09, -1.4069950000e-05, 1.3315950000e-04, -7.7464338577e+01, 3.3091994634e+01, -2.0000000000e+01
8.4563000000e+09, 8.9676530000e-05, 9.6929110000e-05, -7.7585249349e+01, 3.2240170961e+01, -2.0000000000e+01
8.4564000000e+09, 2.0863030000e-05, -1.2919050000e-04, -7.7663579746e+01, 3.0005238364e+01, -2.0000000000e+01
8.4565000000e+09, -1.2653300000e-05, 1.2765740000e-04, -7.7836620568e+01, 3.3085519365e+01, -2.0000000000e+01
8.4566000000e+09, 3.8227050000e-05, -1.2356980000e-04, -7.7764832190e+01, 3.0145148168e+01, -2.0000000000e+01
8.4567000000e+09, 1.2398450000e-04, 2.1863740000e-05, -7.7999658188e+01, 3.1590474538e+01, -2.0000000000e+01
8.4568000000e+09, -8.1742950000e-05, 9.0136450000e-05, -7.8295478972e+01, 3.3723326130e+01, -2.0000000000e+01
8.4569000000e+09, 1.0763260000e-04, 5.8555510000e-05, -7.8235173478e+01, 3.1914175753e+01, -2.0000000000e+01
8.4570000000e+09, 8.4983110000e-05, 8.9261750000e-05, -7.8184482589e+01, 3.2225875096e+01, -2.0000000000e+01
8.4571000000e+09, 1.0747020000e-04, -5.8099290000e-05, -7.8260748536e+01, 3.0920322369e+01, -2.0000000000e+01
8.4572000000e+09, -1.0340100000e-04, 6.6034990000e-05, -7.8223946329e+01, 3.3989178446e+01, -2.0000000000e+01
8.4573000000e+09, -3.4097970000e-05, 1.1550190000e-04, -7.8385313591e+01, 3.3273784598e+01, -2.0000000000e+01
8.4574000000e+09, 1.0593120000e-04, -5.3375280000e-05, -7.8516954189e+01, 3.0949189783e+01, -2.0000000000e+01
8.4575000000e+09, 7.4393190000e-05, 9.0622980000e-05, -7.8617961357e+01, 3.2299362122e+01, -2.0000000000e+01
8.4576000000e+09, 1.1522630000e-04, 1.5724050000e-05, -7.8688837283e+01, 3.1551551146e+01, -2.0000000000e+01
8.4577000000e+09, 9.3246900000e-05, -6.6676370000e-05, -7.8813807500e+01, 3.0795169916e+01, -2.0000000000e+01
8.4578000000e+09, 6.5316380000e-05, -9.5112680000e-05, -7.8757354403e+01, 3.0446891997e+01, -2.0000000000e+01
8.4579000000e+09, -1.1178530000e-04, -1.4160010000e-05, -7.8963173793e+01, 2.8400334307e+01, -2.0000000000e+01
8.4580000000e+09, 8.8687580000e-05, 7.0532140000e-05, -7.8914258569e+01, 2.5804602195e+01, -2.0000000000e+01
8.4581000000e+09, -1.9420930000e-05, -1.0974670000e-04, -7.9058255828e+01, 2.3386796751e+01, -2.0000000000e+01
8.4582000000e+09, 1.0930990000e-04, 2.8913380000e-05, -7.8933115721e+01, 2.5391327503e+01, -2.0000000000e+01
8.4583000000e+09, 1.0543180000e-04, -3.7791610000e-05, -7.9015615229e+01, 2.4788562012e+01, -2.0000000000e+01
8.4584000000e+09, 3.6557010000e-05, -1.0606850000e-04, -7.9000797803e+01, 2.3893849873e+01, -2.0000000000e+01
8.4585000000e+09, 1.0639600000e-04, 3.3805430000e-05, -7.9043803351e+01, 2.5440385629e+01, -2.0000000000e+01
8.4586000000e+09, -6.9934420000e-05, 8.6713200000e-05, -7.9062281431e+01, 2.7382230931e+01, -2.0000000000e+01
8.4587000000e+09, -2.7639320000e-05, -1.0885000000e-04, -7.8992072740e+01, 2.9596464446e+01, -2.0000000000e+01
8.4588000000e+09, 7.1825550000e-05, -7.9603600000e-05, -7.9394667406e+01, 3.0579209188e+01, -2.0000000000e+01
8.4589000000e+09, 1.2116950000e-05, -1.1011800000e-04, -7.9110565412e+01, 2.9954725357e+01, -2.0000000000e+01
8.4590000000e+09, 8.4411130000e-05, 6.5562950000e-05, -7.9421917172e+01, 3.2076303914e+01, -2.0000000000e+01
8.4591000000e+09, 1.0208790000e-04, -3.6776860000e-05, -7.9290583832e+01, 3.1070152309e+01, -2.0000000000e+01
8.4592000000e+09, -7.7749320000e-05, -7.2901230000e-05, -7.9446390218e+01, 2.9027562117e+01, -2.0000000000e+01
8.4593000000e+09, -7.7991090000e-05, -7.7119880000e-05, -7.9197312676e+01, 2.9054115416e+01, -2.0000000000e+01
8.4594000000e+09, -1.0505600000e-04, -2.2522660000e-05, -7.9376424273e+01, 2.8485524228e+01, -2.0000000000e+01
8.4595000000e+09, -2.5219790000e-05, -1.0290480000e-04, -7.9497967946e+01, 2.9604788553e+01, -2.0000000000e+01
8.4596000000e+09, 8.8912430000e-06, -1.0970670000e-04, -7.9166904108e+01, 2.9925999038e+01, -2.0000000000e+01
8.4597000000e+09, -8.4868500000e-05, -6.3966050000e-05, -7.9471399945e+01, 2.8920203760e+01, -2.0000000000e+01
8.4598000000e+09, 8.5642630000e-05, -6.0600830000e-05, -7.9583262724e+01, 3.0800117274e+01, -2.0000000000e+01
8.4599000000e+09, 1.2808540000e-05, -1.0560530000e-04, -7.9462864106e+01, 2.9965827578e+01, -2.0000000000e+01
8.4600000000e+09, -5.7857840000e-05, -8.9787230000e-05, -7.9427419016e+01, 2.9272710070e+01, -2.0000000000e+01

8.4400000000e+09, -7.7657170000e-05, -6.3539950000e-05, -7.9970584626e+01, -2.4558456683e+00, -2.0000000000e+01
8.4401000000e+09, 9.9116530000e-05, -2.7595300000e-05, -7.9752850500e+01, -2.7153618761e-01, -2.0000000000e+01
8.4402000000e+09, 1.6244130000e-05, -1.0205890000e-04, -7.9714331867e+01, -1.4129560430e+00, -2.0000000000e+01
8.4403000000e+09, -9.8400620000e-05, -3.1476400000e-05, -7.9716953520e+01, -2.8319984771e+00, -2.0000000000e+01
8.4404000000e+09, -7.2414260000e-05, 7.2441850000e-05, -7.9791563432e+01, -3.9271812819e+00, -2.0000000000e+01
8.4405000000e+09, 8.1635600000e-05, 6.4993370000e-05, -7.9630315724e+01, -5.6108024336e+00, -2.0000000000e+01
8.4406000000e+09, -1.0308520000e-04, -1.9436150000e-06, -7.9734530042e+01, -3.1227404349e+00, -2.0000000000e+01
8.4407000000e+09, 1.0276990000e-04, 9.5685100000e-06, -7.9725195637e+01, -6.1903468019e+00, -2.0000000000e+01
8.4408000000e+09, 3.1164140000e-05, 9.8928300000e-05, -7.9682679690e+01, -5.0175656724e+00, -2.0000000000e+01
8.4409000000e+09, -8.2860680000e-05, 6.4575600000e-05, -7.9571922275e+01, -3.8036006442e+00, -2.0000000000e+01
8.4410000000e+09, -6.3780720000e-05, -8.1093760000e-05, -7.9728878651e+01, -2.2372548231e+00, -2.0000000000e+01
8.4411000000e+09, -8.6199740000e-05, 5.8817520000e-05, -7.9629762744e+01, -3.7403675967e+00, -2.0000000000e+01
8.4412000000e+09, -2.1396750000e-05, 1.0408630000e-04, -7.9472376396e+01, -4.5096459283e+00, -2.0000000000e+01
8.4413000000e+09, -3.1608950000e-05, -1.0119700000e-04, -7.9492352911e+01, -1.8735451382e+00, -2.0000000000e+01
8.4414000000e+09, -1.0243740000e-04, -3.1938740000e-05, -7.9387924826e+01, -2.8393566788e+00, -2.0000000000e+01
8.4415000000e+09, 1.0787980000e-04, -7.8845370000e-06, -7.9318060771e+01, -7.2956597222e-02, -2.0000000000e+01
8.4416000000e+09, -6.0849900000e-05, 8.9048790000e-05, -7.9343307719e+01, 2.1702479964e+00, -2.0000000000e+01
8.4417000000e+09, -1.0297920000e-04, 3.6835320000e-05, -7.9222123065e+01, 2.7980776085e+00, -2.0000000000e+01
8.4418000000e+09, -6.7817400000e-05, 8.2425040000e-05, -7.9433585877e+01, 2.2592720088e+00, -2.0000000000e+01
8.4419000000e+09, -9.5499360000e-05, -5.0317520000e-05, -7.9336002479e+01, 3.6265189998e+00, -2.0000000000e+01
8.4420000000e+09, 7.9273050000e-05, -7.5294900000e-05, -7.9225035182e+01, 5.5235186875e+00, -2.0000000000e+01
8.4421000000e+09, -6.0366160000e-05, 9.1056950000e-05, -7.9231615146e+01, 8.4394064016e+00, -2.0000000000e+01
8.4422000000e+09, -1.0908300000e-04, 7.8862400000e-07, -7.9244631546e+01, 9.4175485092e+00, -2.0000000000e+01
8.4423000000e+09, -8.2457630000e-05, 7.1809240000e-05, -7.9224203526e+01, 8.7082962573e+00, -2.0000000000e+01
8.4424000000e+09, 2.1844310000e-05, 1.1048430000e-04, -7.8967453271e+01, 7.6587849652e+00, -2.0000000000e+01
8.4425000000e+09, 5.0617750000e-05, 9.8547180000e-05, -7.9110243794e+01, 7.3794818528e+00, -2.0000000000e+01
8.4426000000e+09, -1.0016830000e-04, 4.5128220000e-05, -7.9182839302e+01, 9.0014883877e+00, -2.0000000000e+01
8.4427000000e+09, 5.9886480000e-05, 9.1922300000e-05, -7.9195142226e+01, 7.2765595161e+00, -2.0000000000e+01
8.4428000000e+09, -4.9782000000e-05, 1.0037460000e-04, -7.9012418207e+01, 8.3143937291e+00, -2.0000000000e+01
8.4429000000e+09, -1.1253730000e-04, -8.8185970000e-06, -7.8947483725e+01, 9.5029797029e+00, -2.0000000000e+01
8.4430000000e+09, -1.1074850000e-04, -2.4245940000e-05, -7.8909922535e+01, 9.6403054600e+00, -2.0000000000e+01
8.4431000000e+09, -5.0896290000e-06, 1.1315370000e-04, -7.8917847124e+01, 7.8989311208e+00, -2.0000000000e+01
8.4432000000e+09, -3.0311270000e-05, 1.1034660000e-04, -7.8828896810e+01, 8.1220609864e+00, -2.0000000000e+01
8.4433000000e+09, -1.1059740000e-04, -3.4158350000e-05, -7.8729412989e+01, 9.7243369469e+00, -2.0000000000e+01
8.4434000000e+09, -1.6721450000e-05, 1.1472280000e-04, -7.8715707540e+01, 7.9987176707e+00, -2.0000000000e+01
8.4435000000e+09, 9.2442930000e-05, 6.6824450000e-05, -7.8856825664e+01, 6.9090975650e+00, -2.0000000000e+01
8.4436000000e+09, 9.2788140000e-05, 6.8103300000e-05, -7.8778595678e+01, 6.9163451543e+00, -2.0000000000e+01
8.4437000000e+09, -6.3985110000e-05, 9.8544990000e-05, -7.8599570029e+01, 8.4298635207e+00, -2.0000000000e+01
8.4438000000e+09, -1.1162610000e-04, -2.8509540000e-05, -7.8770250137e+01, 9.6748344523e+00, -2.0000000000e+01
8.4439000000e+09, 1.1496180000e-04, -1.7612150000e-05, -7.8688176683e+01, 1.2414352542e+01, -2.0000000000e+01
8.4440000000e+09, 1.5186270000e-05, 1.1755040000e-04, -7.8523632637e+01, 1.4008689112e+01, -2.0000000000e+01
8.4441000000e+09, 6.6788590000e-05, 9.7772240000e-05, -7.8532480626e+01, 1.3537870934e+01, -2.0000000000e+01
8.4442000000e+09, -1.1533990000e-04, -2.8490370000e-05, -7.8503193109e+01, 1.5950127975e+01, -2.0000000000e+01
8.4443000000e+09, 1.1415130000e-04, 2.3641340000e-05, -7.8667986872e+01, 1.9053774079e+01, -2.0000000000e+01
8.4444000000e+09, 1.1880520000e-04, 1.5099860000e-05, -7.8433696511e+01, 1.8975975744e+01, -2.0000000000e+01
8.4445000000e+09, -1.0012320000e-04, 6.8098590000e-05, -7.8338046185e+01, 2.1393870749e+01, -2.0000000000e+01
8.4446000000e+09, 1.1870250000e-04, -2.3574500000e-05, -7.8342797676e+01, 1.8653505390e+01, -2.0000000000e+01
8.4447000000e+09, 7.0868220000e-05, 9.8224900000e-05, -7.8335569911e+01, 1.9795349015e+01, -2.0000000000e+01
8.4448000000e+09, -2.9565020000e-05, 1.1775860000e-04, -7.8314678014e+01, 2.0666332670e+01, -2.0000000000e+01
8.4449000000e+09, 8.8985060000e-05, 8.3405840000e-05, -7.8275466737e+01, 1.9602601604e+01, -2.0000000000e+01
8.4450000000e+09, 3.5953650000e-05, 1.1971910000e-04, -7.8061708615e+01, 2.0128604891e+01, -2.0000000000e+01
8.4451000000e+09, 1.1962370000e-04, 3.2291540000e-05, -7.8138188245e+01, 1.9113214313e+01, -2.0000000000e+01
8.4452000000e+09, -1.2463460000e-04, 8.2994630000e-06, -7.8068012271e+01, 2.1924656380e+01, -2.0000000000e+01
8.4453000000e+09, 8.9681320000e-05, 9.0939510000e-05, -7.7874732552e+01, 1.9641919891e+01, -2.0000000000e+01
8.4454000000e+09, 1.2455070000e-04, 3.0315810000e-05, -7.7843115505e+01, 1.9088314524e+01, -2.0000000000e+01
8.4455000000e+09, -1.2787690000e-04, 7.2602420000e-06, -7.7850181353e+01, 2.1934434219e+01, -2.0000000000e+01
8.4456000000e+09, 1.0776410000e-04, -7.0956620000e-05, -7.7786394153e+01, 2.4550452897e+01, -2.0000000000e+01
8.4457000000e+09, 7.1918310000e-05, 1.0978920000e-04, -7.7638177820e+01, 2.6123614734e+01, -2.0000000000e+01
8.4458000000e+09, 1.3023210000e-04, -2.2939100000e-05, -7.7572945701e+01, 2.4958389519e+01, -2.0000000000e+01
8.4459000000e+09, 6.5816860000e-05, -1.1685560000e-04, -7.7450390848e+01, 2.4074890551e+01, -2.0000000000e+01
8.4460000000e+09, 1.2881930000e-04, 3.5980450000e-05, -7.7474138186e+01, 2.5405109486e+01, -2.0000000000e+01
8.4461000000e+09, -9.2296880000e-05, -9.9455620000e-05, -7.7349430408e+01, 2.2813862637e+01, -2.0000000000e+01
8.4462000000e+09, 1.3376550000e-04, 3.1574970000e-05, -7.7237637263e+01, 2.5364545340e+01, -2.0000000000e+01
8.4463000000e+09, -1.3969240000e-04, -8.6993760000e-06, -7.7079734173e+01, 2.8336528791e+01, -2.0000000000e+01
8.4464000000e+09, 9.1653550000e-05, -1.0785010000e-04, -7.6982753135e+01, 3.0549521800e+01, -2.0000000000e+01
8.4465000000e+09, 1.2862260000e-04, -5.9927730000e-05, -7.6960460786e+01, 3.0979913404e+01, -2.0000000000e+01
8.4466000000e+09, 7.9894630000e-05, -1.1888480000e-04, -7.6878914848e+01, 3.0436839473e+01, -2.0000000000e+01
8.4467000000e+09, 1.3770780000e-04, -4.8162030000e-05, -7.6719667608e+01, 3.1079482688e+01, -2.0000000000e+01
8.4468000000e+09, 9.4689380000e-05, -1.1463110000e-04, -7.6554826091e+01, 3.0535546195e+01, -2.0000000000e+01
8.4469000000e+09, 1.0388890000e-04, -1.0857480000e-04, -7.6462493143e+01, 3.0608476886e+01, -2.0000000000e+01
8.4470000000e+09, 1.4047880000e-04, -5.3612800000e-05, -7.6457258385e+01, 3.1051344316e+01, -2.0000000000e+01
8.4471000000e+09, 5.1073180000e-05, -1.4595070000e-04, -7.6214190335e+01, 3.0181746643e+01, -2.0000000000e+01
8.4472000000e+09, 4.9821990000e-05, -1.4960970000e-04, -7.6044064185e+01, 3.0166592526e+01, -2.0000000000e+01
8.4473000000e+09, 1.2434700000e-04, -9.7600630000e-05, -7.6022674706e+01, 3.0750457635e+01, -2.0000000000e+01
8.4474000000e+09, -7.5170170000e-05, -1.4398790000e-04, -7.5786746735e+01, 2.9363991584e+01, -2.0000000000e+01
8.4475000000e+09, 1.1598570000e-04, -1.1489720000e-04, -7.5742368054e+01, 3.0635242849e+01, -2.0000000000e+01
8.4476000000e+09, 9.5377690000e-05, 1.3574500000e-04, -7.5602946239e+01, 3.2374238019e+01, -2.0000000000e+01
8.4477000000e+09, 6.7816650000e-05, -1.5430590000e-04, -7.5465378040e+01, 3.0259213798e+01, -2.0000000000e+01
8.4478000000e+09, -3.7070530000e-05, -1.6899090000e-04, -7.5238621091e+01, 2.9629186566e+01, -2.0000000000e+01
8.4479000000e+09, 9.8411500000e-05, 1.4723380000e-04, -7.5035877305e+01, 3.2397519209e+01, -2.0000000000e+01
8.4480000000e+09, -3.1559840000e-05, 1.7871570000e-04, -7.4823380476e+01, 3.3161513223e+01, -2.0000000000e+01
8.4481000000e+09, 1.1390570000e-04, -1.4662620000e-04, -7.4625114593e+01, 3.0505591369e+01, -2.0000000000e+01
8.4482000000e+09, -5.5672180000e-05, -1.8141930000e-04, -7.4435484889e+01, 2.9547382442e+01, -2.0000000000e+01
8.4483000000e+09, 9.1037300000e-06, 1.8995340000e-04, -7.4417094642e+01, 2.6655648076e+01, -2.0000000000e+01
8.4484000000e+09, -1.9036620000e-05, -1.9557650000e-04, -7.4132714010e+01, 2.9748099942e+01, -2.0000000000e+01
8.4485000000e+09, 1.6797480000e-04, -1.1239660000e-04, -7.3888235769e+01, 3.0826222040e+01, -2.0000000000e+01
8.4486000000e+09, -1.2143570000e-04, -1.6733290000e-04, -7.3690950836e+01, 2.9217354672e+01, -2.0000000000e+01
8.4487000000e+09, 7.9175460000e-05, -1.9291320000e-04, -7.3616679541e+01, 3.0234587054e+01, -2.0000000000e+01
8.4488000000e+09, -4.3684540000e-05, -2.1227490000e-04, -7.3281889431e+01, 2.9642171384e+01, -2.0000000000e+01
8.4489000000e+09, 8.2852250000e-05, -2.0888870000e-04, -7.2967173567e+01, 3.0222731041e+01, -2.0000000000e+01
8.4490000000e+09, 1.5247520000e-04, -1.7311930000e-04, -7.2739334645e+01, 3.0567208806e+01, -2.0000000000e+01
8.4491000000e+09, 1.1534220000e-04, -2.0700430000e-04, -7.2506146363e+01, 3.0353482243e+01, -2.0000000000e+01
8.4492000000e+09, -8.5958320000e-05, -2.3021070000e-04, -7.2190651817e+01, 2.9487771995e+01, -2.0000000000e+01
8.4493000000e+09, 2.4336740000e-04, 6.6312560000e-05, -7.1963718839e+01, 3.1681947693e+01, -2.0000000000e+01
8.4494000000e+09, -6.1179530000e-05, -2.5275760000e-04, -7.1698648557e+01, 2.9607649452e+01, -2.0000000000e+01
8.4495000000e+09, -1.8609900000e-04, -1.9071460000e-04, -7.1487117016e+01, 2.9071980460e+01, -2.0000000000e+01
8.4496000000e+09, -5.5555750000e-05, -2.7102030000e-04, -7.1161203690e+01, 2.9642943692e+01, -2.0000000000e+01
8.4497000000e+09, -2.2997260000e-04, -1.6406040000e-04, -7.0979796306e+01, 2.8893990720e+01, -2.0000000000e+01
8.4498000000e+09, -2.6177980000e-04, -1.3091900000e-04, -7.0671790996e+01, 2.8738070417e+01, -2.0000000000e+01
8.4499000000e+09, -2.8500160000e-04, -9.9268580000e-05, -7.0405762009e+01, 2.8609501317e+01, -2.0000000000e+01
8.4500000000e+09, -3.0708990000e-04, 1.3228360000e-05, -7.0246638103e+01, 2.8231283990e+01, -2.0000000000e+01
8.4501000000e+09, -3.0037680000e-04, -1.0456900000e-04, -6.9949873252e+01, 2.8609338317e+01, -2.0000000000e+01
8.4502000000e+09, -3.0983350000e-04, -9.7895650000e-05, -6.9764168779e+01, 2.8580369738e+01, -2.0000000000e+01
8.4503000000e+09, -3.1843930000e-04, -8.9935680000e-05, -6.9606175545e+01, 2.8549591208e+01, -2.0000000000e+01
8.4504000000e+09, -3.2696970000e-04, -8.1651550000e-05, -6.9447128176e+01, 2.8519050946e+01, -2.0000000000e+01
8.4505000000e+09, -3.4439410000e-04, 4.1731370000e-05, -6.9195582236e+01, 2.8153748472e+01, -2.0000000000e+01
8.4506000000e+09, -3.2575840000e-04, -1.2790320000e-04, -6.9119427518e+01, 2.8648472517e+01, -2.0000000000e+01
8.4507000000e+09, -3.5349270000e-04, -1.1394960000e-05, -6.9027880521e+01, 2.8306558071e+01, -2.0000000000e+01
8.4508000000e+09, -3.2240960000e-04, 1.5822850000e-04, -6.8894634574e+01, 2.7818098649e+01, -2.0000000000e+01
8.4509000000e+09, -3.2958060000e-04, 1.3622430000e-04, -6.8955797048e+01, 2.7882392442e+01, -2.0000000000e+01
8.4510000000e+09, -3.3133380000e-04, 1.3186740000e-04, -6.8956115783e+01, 2.7895561826e+01, -2.0000000000e+01
8.4511000000e+09, -3.1509700000e-04, 1.6416130000e-04, -6.8988200373e+01, 2.7794038335e+01, -2.0000000000e+01
